contigID	evalue	pident	fident	nident	mismatch	qcov	tcov	qstart	qend	qlen	tstart	tend	tlen	alnlen	bits	target	kingdom	phylum	class	order	family	genus	species
contig_4264	5.983E-88	69.800	0.698	0	236	0.163	0.003	2278	3058	4793	198251	199031	297037	781	336	tid|1492|NZ_QRUG01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
contig_42669	0.000E+00	99.400	0.994	0	6	0.918	0.006	1	967	1053	83640	84606	153240	967	1712	tid|2292951|NZ_QTNF01000012.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM37-9
contig_42698	2.674E-66	69.600	0.696	0	184	0.576	0.002	70	676	1053	169316	169929	299619	614	261	tid|333367|NZ_QSBM01000004.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis
contig_43880	0.000E+00	99.600	0.996	0	4	0.975	0.024	20	1035	1042	37964	38980	42676	1017	1802	tid|2293249|NZ_QUDD01000029.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella sp. AM09-19
contig_43909	1.491E-307	95.500	0.955	0	30	0.640	0.007	680	14	1042	73489	74156	92019	668	1060	tid|2293129|NZ_QTWP01000008.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia sp. AF20-18LB
contig_43938	0.000E+00	93.900	0.939	0	61	0.964	0.369	1	1007	1045	336	1337	2716	1007	1514	tid|2292310|NZ_QUMD01000064.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. OF09-36
contig_26583	3.449E-83	69.500	0.695	0	248	0.621	0.017	352	1167	1315	2207	3019	48449	816	318	tid|1396|NZ_QSVI01000010.1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
contig_26614	0.000E+00	99.300	0.993	0	9	0.992	0.004	10	1312	1314	287145	288447	336497	1303	2300	tid|47678|NZ_QSUJ01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_26672	0.000E+00	99.600	0.996	0	5	1.000	0.023	1	1313	1313	32182	33494	55971	1313	2336	tid|47678|NZ_QSUJ01000032.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_26701	0.000E+00	99.700	0.997	0	4	0.960	0.141	1300	42	1312	1733	2991	8926	1259	2244	tid|2292930|NZ_QTLW01000051.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF33-23
contig_2676	0.000E+00	99.800	0.998	0	3	0.646	0.004	10	1734	2671	48275	50000	420483	1726	3081	tid|2292942|NZ_QTLF01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM23-12
contig_26789	0.000E+00	99.600	0.996	0	5	1.000	0.011	1	1310	1310	21135	22444	120326	1310	2326	tid|47678|NZ_QSUJ01000012.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_26817	0.000E+00	99.600	0.996	0	5	1.000	0.003	1310	1	1310	236871	238180	440413	1310	2331	tid|28116|NZ_QSWC01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
contig_39909	1.144E-45	70.800	0.708	0	119	0.312	0.037	977	571	1306	10532	10941	11019	410	193	tid|1505|NZ_QSBE01000098.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_39938	0.000E+00	89.000	0.890	0	115	0.961	0.205	6	1070	1108	542	1586	5105	1065	1326	tid|2292269|NZ_QUJM01000066.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified Ruminococcaceae genus	Ruminococcaceae bacterium AM28-23LB
contig_40051	0.000E+00	98.900	0.989	0	12	1.000	0.004	1	1082	1082	100108	101190	279456	1083	1888	tid|818|NZ_QRTE01000006.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
contig_40080	0.000E+00	93.300	0.933	0	69	0.959	0.003	23	1060	1082	315224	316261	334010	1038	1552	tid|2292234|NZ_QUFG01000004.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp. AF28-13AC
contig_40109	0.000E+00	99.700	0.997	0	3	1.000	0.006	1082	1	1082	152754	153835	179550	1082	1927	tid|47678|NZ_QSUJ01000004.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_40138	0.000E+00	99.000	0.990	0	9	0.854	0.047	159	1084	1084	808	1732	19868	926	1611	tid|301301|NZ_QRVL01000028.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis
contig_10686	0.000E+00	95.800	0.958	0	54	0.600	0.440	1531	248	2141	1394	2673	2906	1284	2039	tid|2293052|NZ_QUKO01000055.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. TF08-15
contig_10714	1.387E-244	76.900	0.769	0	268	0.544	0.183	32	1195	2138	3345	4506	6363	1164	854	tid|1986032|KX513875.1	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	unclassified Microviridae genus	Human gut microviridae SH-CHD12
contig_10744	0.000E+00	84.000	0.840	0	214	0.627	0.007	2056	718	2134	101380	102718	198976	1339	1437	tid|387090|NZ_QSFT01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola coprophilus
contig_10774	0.000E+00	85.000	0.850	0	147	0.460	0.002	1	980	2130	213471	214449	622059	980	1095	tid|2292928|NZ_QTLY01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF29-11
contig_10803	0.000E+00	98.400	0.984	0	34	1.000	0.014	1	2128	2128	14500	16626	151795	2128	3658	tid|2293150|NZ_QTXC01000006.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF17-11
contig_10863	1.092E-72	73.900	0.739	0	118	0.214	0.013	1101	649	2120	32239	32694	35862	456	284	tid|1653434|NZ_QVLW01000017.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis
contig_20466	0.000E+00	89.600	0.896	0	121	0.774	0.007	14	1174	1500	575	1734	168413	1161	1532	tid|2292274|NZ_QUKV01000008.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	unclassified Clostridiaceae genus	Clostridiaceae bacterium OM08-6BH
contig_20496	0.000E+00	91.800	0.918	0	115	0.937	0.805	96	1508	1508	14	1417	1744	1413	1965	tid|1653434|NZ_QVLW01000025.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis
contig_20525	7.428E-100	68.300	0.683	0	345	0.727	0.002	1388	301	1496	496105	497195	716814	1091	373	tid|1502|NZ_QRQT01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens
contig_2960	0.000E+00	83.000	0.830	0	303	0.319	0.314	5613	3824	5613	2981	4761	5672	1790	1790	tid|1758150|KT264788.1	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	unclassified Microviridae genus	Gokushovirus WZ-2015a
contig_29715	0.000E+00	98.500	0.985	0	19	0.998	0.152	1244	1	1246	1084	2328	8189	1245	2148	tid|29348|NZ_QSVF01000055.1	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] spiroforme
contig_30667	0.000E+00	99.600	0.996	0	4	0.866	0.206	1230	166	1230	2665	3729	5167	1065	1892	tid|2292299|NZ_QULY01000061.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	Butyricicoccus sp. OF13-6
contig_30724	1.754E-22	72.400	0.724	0	63	0.187	0.003	617	846	1228	43009	43238	87044	230	116	tid|2292307|NZ_QSDR01000019.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AM58-1XD
contig_29358	0.000E+00	99.900	0.999	0	1	1.000	0.025	1254	1	1254	20253	21506	49305	1254	2244	tid|2302925|NZ_QVLZ01000050.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF32-8BH
contig_29387	4.020E-203	74.600	0.746	0	276	0.872	0.370	1107	16	1253	1324	2412	2941	1092	715	tid|358743|NZ_QVET01000040.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster citroniae
contig_29415	4.500E-142	81.500	0.815	0	98	0.427	0.117	648	1187	1265	1	533	4551	540	513	tid|2219103|MH616914.1	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	unclassified Inoviridae genus	Inoviridae sp.
contig_29444	0.000E+00	100.000	1.000	0	0	1.000	0.003	1	1252	1252	271154	272405	435296	1252	2245	tid|820|NZ_QSPV01000003.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
contig_29473	0.000E+00	98.800	0.988	0	12	0.793	0.185	1017	20	1258	1070	2067	5393	998	1740	tid|853|NZ_QVEQ01000035.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii
contig_29530	0.000E+00	93.700	0.937	0	77	0.971	0.007	1225	3	1259	60883	62103	175744	1223	1833	tid|2302975|NZ_QVGW01000004.1	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified Erysipelotrichaceae genus	Erysipelotrichaceae bacterium AF15-26LB
contig_38213	0.000E+00	98.600	0.986	0	15	0.975	0.004	1089	13	1105	155384	156458	281750	1077	1857	tid|2293181|NZ_QTVA01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF43-11
contig_38242	0.000E+00	87.500	0.875	0	135	0.977	0.002	1098	19	1105	220342	221421	483982	1080	1336	tid|2293242|NZ_QTYV01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. TF12-19AC
contig_38271	5.421E-22	70.500	0.705	0	70	0.215	0.005	19	256	1105	17471	17708	52315	238	114	tid|1492|NZ_QRUG01000028.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
contig_36682	0.000E+00	99.700	0.997	0	3	1.000	0.031	1	1126	1126	18132	19257	36632	1126	2005	tid|2292956|NZ_QTMY01000072.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CF01-10NS
contig_36710	0.000E+00	96.800	0.968	0	33	0.927	0.006	82	1105	1105	1438	2463	158100	1026	1694	tid|46503|NZ_QSTY01000012.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae
contig_3674	3.117E-222	73.700	0.737	0	340	0.247	0.223	3145	4441	5261	83	1374	5803	1297	782	tid|2202644|MG945509.1	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	unclassified Microviridae genus	Microviridae sp.
contig_36769	0.000E+00	89.600	0.896	0	114	0.979	0.018	1122	22	1125	18841	19938	61921	1101	1456	tid|47678|NZ_QSUJ01000028.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_36799	4.011E-44	71.700	0.717	0	100	0.315	0.544	26	379	1124	285	638	651	354	188	tid|10710|LZ218837.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Lambdavirus	Escherichia virus Lambda
contig_36827	0.000E+00	90.300	0.903	0	94	0.888	0.184	1124	127	1124	608	1573	5251	998	1361	tid|2292911|NZ_QTUQ01000016.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. AM16-43
contig_36856	0.000E+00	98.900	0.989	0	12	0.989	0.008	12	1123	1124	97639	98751	139834	1113	1938	tid|47678|NZ_QSUJ01000011.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_47586	2.903E-119	75.200	0.752	0	164	0.654	0.006	21	681	1011	35929	36590	101888	662	437	tid|2292900|NZ_QULB01000007.1	Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	unclassified Firmicutes genus	Firmicutes bacterium OM07-11
contig_47614	0.000E+00	97.400	0.974	0	26	0.989	0.010	1	1001	1012	80350	81349	97757	1001	1675	tid|2507125|MK238400.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unclassified Podoviridae genus	CrAssphage ZA
contig_8900	0.000E+00	99.800	0.998	0	5	1.000	0.462	2388	1	2388	1101	3488	5173	2388	4262	tid|2292897|NZ_QUEU01000071.1	Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	unclassified Firmicutes genus	Firmicutes bacterium AM59-13
contig_8930	1.398E-85	68.800	0.688	0	285	0.383	0.310	10	924	2391	111	1028	2964	918	327	tid|93678|MN165096.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	TTV-like mini virus
contig_8960	0.000E+00	99.600	0.996	0	7	0.786	0.022	1	1875	2385	58126	60000	83485	1875	3329	tid|817|NZ_QSOR01000019.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
contig_899	3.534E-267	98.200	0.982	0	9	0.998	0.005	1	512	513	62360	62874	98458	515	882	tid|2718472|MT006214.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unclassified Podoviridae genus	CrAssphage LMMB
contig_9019	1.808E-223	73.600	0.736	0	342	0.546	0.002	1298	3	2374	56190	57485	782772	1296	784	tid|2292891|NZ_QUJC01000001.1	Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	unclassified Firmicutes genus	Firmicutes bacterium AM29-6AC
contig_905	0.000E+00	98.000	0.980	0	44	1.000	0.022	1	2200	2200	42955	45155	98458	2201	3744	tid|2718472|MT006214.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unclassified Podoviridae genus	CrAssphage LMMB
contig_9081	0.000E+00	99.600	0.996	0	9	1.000	0.003	1	2362	2362	26187	28548	764023	2362	4197	tid|246787|NZ_QRSV01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_13865	2.102E-254	89.900	0.899	0	66	0.358	0.002	1183	1841	1841	195195	195853	384850	659	887	tid|2292179|NZ_QUFF01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	unclassified Clostridiaceae genus	Clostridiaceae bacterium AF29-16BH
contig_13894	0.000E+00	99.200	0.992	0	15	0.992	0.016	1825	1	1839	72117	73941	113568	1825	3213	tid|817|NZ_QSOR01000015.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
contig_13923	0.000E+00	76.500	0.765	0	402	0.939	0.007	26	1750	1837	784	2496	229882	1725	1196	tid|2292987|NZ_QUKH01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. TF11-31AT
contig_17259	0.000E+00	92.100	0.921	0	73	0.561	0.028	720	1639	1639	2384	3302	32422	920	1324	tid|53345|NZ_QSAN01000032.1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus durans
contig_17291	1.672E-244	91.200	0.912	0	53	0.372	0.004	1573	966	1634	152955	153562	158761	608	853	tid|2292931|NZ_QTLV01000012.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF34-31BH
contig_1732	1.806E-69	74.600	0.746	0	107	0.568	0.071	433	10	747	2091	2514	5986	424	271	tid|2202644|MG945488.1	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	unclassified Microviridae genus	Microviridae sp.
contig_17349	0.000E+00	99.700	0.997	0	4	0.844	0.026	1	1376	1631	21967	23342	53621	1376	2453	tid|2302967|NZ_QVHN01000041.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified Lachnospiraceae genus	Lachnospiraceae bacterium OM02-3
contig_17378	2.966E-153	98.400	0.984	0	5	0.196	0.000	1311	1629	1629	280001	280319	764023	319	551	tid|246787|NZ_QRSV01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_17406	1.373E-103	85.100	0.851	0	49	0.207	0.000	337	1	1627	470024	470350	998390	337	386	tid|2292352|NZ_QSTA01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium sp. OM08-24
contig_17436	1.370E-25	67.700	0.677	0	128	0.243	0.002	736	341	1628	54633	55031	239798	399	127	tid|2293057|NZ_QUHU01000002.1	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Coprobacillus	Coprobacillus sp. AF09-1A
contig_26036	0.000E+00	98.500	0.985	0	20	0.998	0.042	1	1325	1328	25182	26506	31238	1325	2285	tid|2293149|NZ_QTXD01000027.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF16-50
contig_26065	0.000E+00	85.200	0.852	0	188	0.958	0.030	1286	15	1328	15836	17107	41831	1272	1406	tid|2548043|MK448702.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unclassified Siphoviridae genus	Streptococcus phage Javan199
contig_26095	0.000E+00	98.700	0.987	0	17	0.998	0.011	1	1324	1327	77083	78406	121849	1324	2302	tid|166486|NZ_QSFP01000014.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis
contig_35156	7.885E-118	74.200	0.742	0	175	0.593	0.006	446	1126	1149	70395	71075	106833	681	432	tid|1492|NZ_QRUG01000015.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
contig_35185	0.000E+00	93.200	0.932	0	68	0.868	0.026	1024	28	1149	18871	19865	38612	997	1485	tid|1535|NZ_QRTC01000021.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified Ruminococcaceae genus	[Clostridium] leptum
contig_35213	2.844E-46	75.300	0.753	0	72	0.253	0.022	645	935	1148	6444	6734	13180	291	195	tid|437897|NZ_QSPX01000034.1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis
contig_35242	4.197E-81	76.400	0.764	0	101	0.373	0.071	1117	690	1148	1681	2108	5997	428	311	tid|239364|MK231387.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_35271	0.000E+00	99.500	0.995	0	6	0.999	0.115	1	1146	1147	754	1899	9982	1146	2032	tid|1542095|KM389361.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Uetakevirus	Escherichia phage Phi05_1387 B
contig_35329	0.000E+00	99.800	0.998	0	1	0.630	0.013	1146	425	1146	39279	40000	54725	722	1291	tid|2070187|MG711466.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Toutatisvirus	Faecalibacterium virus Toutatis
contig_35358	0.000E+00	98.600	0.986	0	15	0.961	0.016	1119	19	1146	5648	6748	70782	1101	1907	tid|46506|NZ_QSPH01000013.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris
contig_35387	0.000E+00	97.200	0.972	0	31	0.994	0.831	8	1119	1119	101	1210	1336	1112	1848	tid|2293213|NZ_QTXY01000038.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AM41-10BH
contig_35415	0.000E+00	97.600	0.976	0	25	0.905	0.003	1091	55	1146	172733	173767	341599	1037	1745	tid|821|NZ_QSOY01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola vulgatus
contig_803	0.000E+00	99.300	0.993	0	13	1.000	0.010	1840	1	1840	118105	119944	178927	1840	3244	tid|46503|NZ_QSTY01000009.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae
contig_8119	1.421E-150	91.500	0.915	0	32	0.150	0.004	323	705	2551	5933	6321	95290	389	543	tid|46228|NZ_QSQN01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] lactaris
contig_815	2.496E-38	95.200	0.952	0	5	0.203	0.001	106	2	516	78828	78932	97257	105	167	tid|1978009|MK415403.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unclassified Podoviridae genus	CrAssphage ES_ALL_000190F
contig_8181	2.275E-35	81.000	0.810	0	33	0.070	0.004	1607	1431	2535	20019	20195	39457	177	160	tid|2292243|NZ_QUGE01000019.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium sp. AF21-18
contig_8210	0.000E+00	99.800	0.998	0	3	0.623	0.945	1576	1	2530	1	1576	1668	1576	2812	tid|88431|NZ_QSVN01000047.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
contig_8240	0.000E+00	98.500	0.985	0	36	0.940	0.003	2523	153	2523	177630	180000	764023	2371	4097	tid|246787|NZ_QRSV01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_8272	0.000E+00	98.100	0.981	0	48	0.997	0.004	2516	1	2523	205257	207768	589839	2516	4289	tid|2293179|NZ_QTVD01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF37-3AC
contig_8304	0.000E+00	86.000	0.860	0	289	0.822	0.064	1	2064	2511	7921	10000	32422	2080	2430	tid|53345|NZ_QSAN01000032.1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus durans
contig_18075	0.000E+00	99.600	0.996	0	6	1.000	0.029	1596	1	1596	43502	45097	55905	1596	2839	tid|47678|NZ_QSUJ01000033.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_18104	9.963E-109	100.000	1.000	0	0	0.140	0.143	1	224	1595	1340	1563	1563	224	403	tid|674529|NZ_QSVL01000089.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecis
contig_18135	2.070E-283	74.400	0.744	0	390	0.957	0.041	1593	69	1593	25433	26960	37213	1528	982	tid|1505|NZ_QSBE01000018.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_18165	0.000E+00	92.100	0.921	0	115	0.916	0.018	1458	1	1592	2187	3644	80502	1458	2151	tid|2292951|NZ_QTNF01000028.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM37-9
contig_18197	0.000E+00	98.900	0.989	0	17	0.991	0.007	1591	16	1591	4420	5995	234286	1576	2748	tid|2293157|NZ_QTWR01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF19-15
contig_18228	0.000E+00	87.900	0.879	0	182	0.947	0.026	58	1561	1589	163	1666	57507	1504	1862	tid|2292912|NZ_QTXQ01000015.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. AF04-45
contig_18259	0.000E+00	99.800	0.998	0	3	0.999	0.008	3	1588	1588	14014	15599	200257	1586	2830	tid|2302925|NZ_QVLZ01000010.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF32-8BH
contig_18289	0.000E+00	95.300	0.953	0	39	0.519	1.000	643	1465	1587	1	861	861	861	1394	tid|2293057|NZ_QUHU01000054.1	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Coprobacillus	Coprobacillus sp. AF09-1A
contig_18319	0.000E+00	97.200	0.972	0	35	0.796	0.997	16	1276	1585	1	1261	1265	1261	2104	tid|166486|NZ_QSFP01000071.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis
contig_18349	0.000E+00	99.600	0.996	0	6	0.987	0.002	1584	22	1584	360328	361890	668314	1563	2779	tid|2292947|NZ_QTNM01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM27-13
contig_43057	6.728E-175	73.800	0.738	0	248	0.903	0.014	6	953	1050	17592	18576	70275	985	621	tid|2293181|NZ_QTVA01000011.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF43-11
contig_43086	0.000E+00	99.200	0.992	0	8	0.969	0.007	1048	32	1050	143950	144966	149298	1017	1788	tid|2293118|NZ_QTLI01000016.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. AM17-47
contig_43114	0.000E+00	88.700	0.887	0	117	0.989	0.191	13	1050	1050	2522	3563	5462	1042	1319	tid|2292273|NZ_QUME01000080.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified Lachnospiraceae genus	Lachnospiraceae bacterium OF09-33XD
contig_43143	5.490E-89	69.000	0.690	0	264	0.816	0.007	194	1049	1049	117010	117861	117888	856	337	tid|2292941|NZ_QTUN01000012.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM22-3LB
contig_43172	0.000E+00	98.200	0.982	0	19	0.997	0.007	1046	1	1049	23073	24118	147516	1046	1795	tid|2293157|NZ_QTWR01000004.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF19-15
