virus_comp_875_cycle_1	38018	species	Bacteriophage sp.	18	13	7	0.550	10239;12333;38018
virus_comp_876_cycle_1	10239	superkingdom	Viruses	20	15	8	0.680	10239
virus_comp_877_cycle_1	10239	superkingdom	Viruses	27	19	10	0.650	10239
virus_comp_881_cycle_1	10239	superkingdom	Viruses	8	8	6	0.830	10239
virus_comp_882_cycle_1	1	no rank	root	63	50	50	1.000	1
virus_comp_4562_cycle_1	1	no rank	root	7	5	5	1.000	1
virus_comp_4565_cycle_1	2832643	species	Caudoviricetes sp.	4	4	4	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4571_cycle_1	2202644	species	Microviridae sp.	4	3	2	0.670	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_4572_cycle_1	38018	species	Bacteriophage sp.	9	7	6	0.840	10239;12333;38018
virus_comp_4573_cycle_1	1	no rank	root	10	8	8	1.000	1
virus_comp_4575_cycle_1	2832643	species	Caudoviricetes sp.	8	6	6	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4582_cycle_1	1	no rank	root	8	5	5	1.000	1
virus_comp_4585_cycle_1	1	no rank	root	7	4	4	1.000	1
virus_comp_4588_cycle_1	2832643	species	Caudoviricetes sp.	10	5	5	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4591_cycle_1	2202644	species	Microviridae sp.	16	8	7	0.980	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_4418_cycle_1	10239	superkingdom	Viruses	10	7	7	1.000	10239
virus_comp_4419_cycle_1	2832643	species	Caudoviricetes sp.	1	1	1	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4421_cycle_1	2832643	species	Caudoviricetes sp.	9	9	9	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4423_cycle_1	1	no rank	root	6	4	4	1.000	1
virus_comp_4430_cycle_1	1	no rank	root	11	6	6	1.000	1
virus_comp_4432_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_4437_cycle_1	1	no rank	root	4	4	4	1.000	1
virus_comp_4442_cycle_1	10239	superkingdom	Viruses	5	5	3	0.600	10239
virus_comp_4444_cycle_1	1	no rank	root	6	4	4	1.000	1
virus_comp_4446_cycle_1	2832643	species	Caudoviricetes sp.	6	6	4	0.520	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1661_cycle_1	2832643	species	Caudoviricetes sp.	5	5	5	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1662_cycle_1	2832643	species	Caudoviricetes sp.	5	5	5	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1665_cycle_1	2832643	species	Caudoviricetes sp.	18	11	9	0.850	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1669_cycle_1	2832643	species	Caudoviricetes sp.	13	12	10	0.780	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1673_cycle_1	2832643	species	Caudoviricetes sp.	19	15	11	0.750	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1675_cycle_1	38018	species	Bacteriophage sp.	18	15	12	0.800	10239;12333;38018
virus_comp_1676_cycle_1	1	no rank	root	35	23	23	1.000	1
virus_comp_1677_cycle_1	2832643	species	Caudoviricetes sp.	24	22	13	0.590	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1682_cycle_1	1	no rank	root	21	16	16	1.000	1
virus_comp_1683_cycle_1	38018	species	Bacteriophage sp.	29	22	12	0.570	10239;12333;38018
virus_comp_544_cycle_1	2843466	genus	Teubervirus	88	75	42	0.550	10239;2731341;2731360;2731618;2731619;2843466
virus_comp_545_cycle_1	2832643	species	Caudoviricetes sp.	5	4	3	0.670	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_546_cycle_1	1	no rank	root	5	5	5	1.000	1
virus_comp_547_cycle_1	1	no rank	root	20	17	17	1.000	1
virus_comp_548_cycle_1	1	no rank	root	8	7	7	1.000	1
virus_comp_550_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_551_cycle_1	1	no rank	root	112	65	65	1.000	1
virus_comp_558_cycle_1	2832643	species	Caudoviricetes sp.	6	5	5	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_561_cycle_1	10239	superkingdom	Viruses	6	6	4	0.670	10239
virus_comp_562_cycle_1	10239	superkingdom	Viruses	28	21	13	0.800	10239
virus_comp_581_cycle_1	1	no rank	root	6	5	5	1.000	1
virus_comp_582_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_584_cycle_1	10239	superkingdom	Viruses	5	5	5	1.000	10239
virus_comp_586_cycle_1	99179	species	Bacteroides phage B40-8	3	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;99179
virus_comp_587_cycle_1	2832643	species	Caudoviricetes sp.	274	158	114	0.690	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_588_cycle_1	2788787	no rank	unclassified Caudoviricetes	173	120	65	0.510	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_589_cycle_1	10239	superkingdom	Viruses	151	94	66	0.700	10239
virus_comp_590_cycle_2	10239	superkingdom	Viruses	96	70	61	0.840	10239
virus_comp_593_cycle_1	10239	superkingdom	Viruses	227	149	130	0.900	10239
virus_comp_594_cycle_1	10239	superkingdom	Viruses	6	4	2	0.510	10239
virus_comp_2021_cycle_1	2202644	species	Microviridae sp.	18	9	8	0.860	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2024_cycle_1	2202644	species	Microviridae sp.	26	14	9	0.670	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2025_cycle_1	2202644	species	Microviridae sp.	23	11	9	0.760	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2026_cycle_1	10239	superkingdom	Viruses	19	12	11	0.860	10239
virus_comp_2028_cycle_1	2202644	species	Microviridae sp.	13	11	9	0.830	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2029_cycle_1	1	no rank	root	18	12	12	1.000	1
virus_comp_2030_cycle_1	2832643	species	Caudoviricetes sp.	21	13	8	0.700	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_2032_cycle_1	2202644	species	Microviridae sp.	17	10	7	0.520	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2033_cycle_1	1	no rank	root	17	12	12	1.000	1
virus_comp_2035_cycle_1	2832643	species	Caudoviricetes sp.	14	10	8	0.680	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_2068_cycle_1	2832643	species	Caudoviricetes sp.	23	16	10	0.520	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_2069_cycle_1	2832643	species	Caudoviricetes sp.	14	5	4	0.800	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_2070_cycle_1	1	no rank	root	14	10	10	1.000	1
virus_comp_2071_cycle_1	2202644	species	Microviridae sp.	24	11	6	0.570	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2072_cycle_1	1	no rank	root	21	15	15	1.000	1
virus_comp_2073_cycle_1	2202644	species	Microviridae sp.	13	9	5	0.570	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2074_cycle_1	1	no rank	root	9	8	8	1.000	1
virus_comp_2075_cycle_1	2202644	species	Microviridae sp.	28	13	9	0.790	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2077_cycle_1	2832643	species	Caudoviricetes sp.	8	8	6	0.750	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_2079_cycle_1	1	no rank	root	11	8	8	1.000	1
virus_comp_2110_cycle_1	2202644	species	Microviridae sp.	12	9	9	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2112_cycle_1	2832643	species	Caudoviricetes sp.	7	6	5	0.830	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_2117_cycle_1	10239	superkingdom	Viruses	21	13	13	1.000	10239
virus_comp_2118_cycle_1	117574	no rank	unclassified Microviridae	28	13	10	0.680	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_2119_cycle_1	2832643	species	Caudoviricetes sp.	18	13	13	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_2120_cycle_1	1	no rank	root	5	5	5	1.000	1
virus_comp_2121_cycle_1	117574	no rank	unclassified Microviridae	4	4	3	0.530	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_2122_cycle_1	2202644	species	Microviridae sp.	14	7	4	0.600	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2125_cycle_1	1	no rank	root	12	11	11	1.000	1
virus_comp_2126_cycle_1	1	no rank	root	22	15	15	1.000	1
virus_comp_3846_cycle_1	2832643	species	Caudoviricetes sp.	5	5	5	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3847_cycle_1	1	no rank	root	3	2	2	1.000	1
virus_comp_3848_cycle_1	1	no rank	root	12	5	5	1.000	1
virus_comp_3850_cycle_1	1	no rank	root	12	6	6	1.000	1
virus_comp_3857_cycle_1	1	no rank	root	3	2	2	1.000	1
virus_comp_3859_cycle_1	2832643	species	Caudoviricetes sp.	3	3	2	0.670	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3861_cycle_1	2788787	no rank	unclassified Caudoviricetes	3	3	2	0.670	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_3862_cycle_1	1	no rank	root	8	6	6	1.000	1
virus_comp_3866_cycle_1	2788787	no rank	unclassified Caudoviricetes	12	7	4	0.600	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_3869_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_3870_cycle_1	1	no rank	root	13	6	6	1.000	1
virus_comp_3876_cycle_1	1	no rank	root	8	6	6	1.000	1
virus_comp_3877_cycle_1	2832643	species	Caudoviricetes sp.	6	3	2	0.670	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3880_cycle_1	1	no rank	root	9	8	8	1.000	1
virus_comp_3882_cycle_1	1	no rank	root	10	5	5	1.000	1
virus_comp_3884_cycle_1	1	no rank	root	6	6	6	1.000	1
virus_comp_3886_cycle_1	2832643	species	Caudoviricetes sp.	5	4	3	0.680	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3889_cycle_1	1	no rank	root	6	6	6	1.000	1
virus_comp_3890_cycle_1	2832643	species	Caudoviricetes sp.	3	3	3	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3893_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3927_cycle_1	1	no rank	root	17	5	5	1.000	1
virus_comp_3930_cycle_1	1	no rank	root	15	7	7	1.000	1
virus_comp_3933_cycle_1	1	no rank	root	9	7	7	1.000	1
virus_comp_3934_cycle_1	2832643	species	Caudoviricetes sp.	5	5	5	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3935_cycle_1	2202644	species	Microviridae sp.	13	5	5	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_3939_cycle_1	1	no rank	root	9	9	9	1.000	1
virus_comp_3940_cycle_1	2832643	species	Caudoviricetes sp.	9	7	4	0.660	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3942_cycle_1	2832643	species	Caudoviricetes sp.	7	4	4	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3943_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_3946_cycle_1	1	no rank	root	5	5	5	1.000	1
virus_comp_3975_cycle_1	10239	superkingdom	Viruses	5	5	5	1.000	10239
virus_comp_3976_cycle_1	2202644	species	Microviridae sp.	9	5	4	0.680	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_3981_cycle_1	1	no rank	root	5	5	5	1.000	1
virus_comp_3982_cycle_1	1	no rank	root	6	4	4	1.000	1
virus_comp_3983_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_3984_cycle_1	1	no rank	root	21	15	15	1.000	1
virus_comp_3986_cycle_1	1	no rank	root	20	10	10	1.000	1
virus_comp_3989_cycle_1	38018	species	Bacteriophage sp.	15	10	5	0.720	10239;12333;38018
virus_comp_3992_cycle_1	2832643	species	Caudoviricetes sp.	7	6	3	0.640	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3996_cycle_1	2202644	species	Microviridae sp.	11	5	5	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_4019_cycle_1	1	no rank	root	7	6	6	1.000	1
virus_comp_4025_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_4028_cycle_1	2959999	no rank	unclassified Carjivirus	3	2	1	0.500	10239;2731341;2731360;2731618;2731619;1978007;2942964;2942972;2948652;2959999
virus_comp_4029_cycle_1	1	no rank	root	12	9	9	1.000	1
virus_comp_4031_cycle_1	2788787	no rank	unclassified Caudoviricetes	5	4	2	0.650	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_4033_cycle_1	10239	superkingdom	Viruses	4	3	2	0.670	10239
virus_comp_4036_cycle_1	2832643	species	Caudoviricetes sp.	4	3	2	0.520	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4038_cycle_1	2832643	species	Caudoviricetes sp.	11	8	8	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_4039_cycle_1	1	no rank	root	12	10	10	1.000	1
virus_comp_4041_cycle_1	2832643	species	Caudoviricetes sp.	13	11	8	0.970	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_945_cycle_1	2832643	species	Caudoviricetes sp.	62	46	26	0.510	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_949_cycle_1	2731619	class	Caudoviricetes	21	13	7	0.700	10239;2731341;2731360;2731618;2731619
virus_comp_952_cycle_1	1	no rank	root	19	14	14	1.000	1
virus_comp_954_cycle_1	1	no rank	root	28	24	24	1.000	1
virus_comp_957_cycle_1	1	no rank	root	31	25	25	1.000	1
virus_comp_958_cycle_1	1	no rank	root	34	25	25	1.000	1
virus_comp_959_cycle_1	1	no rank	root	6	4	4	1.000	1
virus_comp_960_cycle_1	1	no rank	root	9	5	5	1.000	1
virus_comp_961_cycle_1	1	no rank	root	6	5	5	1.000	1
virus_comp_962_cycle_1	2832643	species	Caudoviricetes sp.	18	8	4	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_977_cycle_1	1	no rank	root	12	10	10	1.000	1
virus_comp_980_cycle_1	2832643	species	Caudoviricetes sp.	18	18	15	0.830	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_984_cycle_1	2731619	class	Caudoviricetes	84	52	35	0.690	10239;2731341;2731360;2731618;2731619
virus_comp_985_cycle_1	2832643	species	Caudoviricetes sp.	35	29	29	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_986_cycle_1	10239	superkingdom	Viruses	67	51	49	0.950	10239
virus_comp_987_cycle_1	10239	superkingdom	Viruses	26	23	12	0.570	10239
virus_comp_988_cycle_1	1	no rank	root	39	27	27	1.000	1
virus_comp_989_cycle_1	2832643	species	Caudoviricetes sp.	19	16	11	0.670	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_992_cycle_1	1	no rank	root	74	46	46	1.000	1
virus_comp_994_cycle_1	1	no rank	root	28	17	17	1.000	1
virus_comp_1020_cycle_1	10239	superkingdom	Viruses	10	7	6	0.800	10239
virus_comp_1022_cycle_1	1	no rank	root	28	24	24	1.000	1
virus_comp_1023_cycle_1	10239	superkingdom	Viruses	41	29	28	1.000	10239
virus_comp_1026_cycle_1	2832643	species	Caudoviricetes sp.	44	32	29	0.880	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1027_cycle_1	1	no rank	root	58	39	39	1.000	1
virus_comp_1028_cycle_1	10239	superkingdom	Viruses	47	38	31	0.850	10239
virus_comp_1029_cycle_1	10239	superkingdom	Viruses	31	22	22	1.000	10239
virus_comp_1030_cycle_1	1	no rank	root	32	27	27	1.000	1
virus_comp_1032_cycle_1	1	no rank	root	8	6	6	1.000	1
virus_comp_1033_cycle_1	2832643	species	Caudoviricetes sp.	28	23	17	0.710	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1073_cycle_1	1	no rank	root	20	15	15	1.000	1
virus_comp_1075_cycle_1	1	no rank	root	49	36	36	1.000	1
virus_comp_1076_cycle_1	1	no rank	root	29	23	23	1.000	1
virus_comp_1078_cycle_1	2832643	species	Caudoviricetes sp.	38	30	22	0.670	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1080_cycle_1	2832643	species	Caudoviricetes sp.	15	11	9	0.820	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_1081_cycle_1	10239	superkingdom	Viruses	38	30	21	0.610	10239
virus_comp_1082_cycle_1	1	no rank	root	5	1	1	1.000	1
virus_comp_2946_cycle_1	2826587	species	Podoviridae sp. ctwV53	11	11	6	0.710	10239;2731341;2731360;2731618;2731619;2788787;2826587
virus_comp_2950_cycle_1	2202644	species	Microviridae sp.	8	6	6	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2952_cycle_1	1	no rank	root	14	9	9	1.000	1
virus_comp_3022_cycle_1	1	no rank	root	8	6	6	1.000	1
virus_comp_3023_cycle_1	1	no rank	root	11	10	10	1.000	1
virus_comp_3024_cycle_1	2832643	species	Caudoviricetes sp.	4	4	3	0.750	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3025_cycle_1	1	no rank	root	17	12	12	1.000	1
virus_comp_3026_cycle_1	1	no rank	root	10	6	6	1.000	1
virus_comp_3029_cycle_1	10841	family	Microviridae	17	12	12	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841
virus_comp_3030_cycle_1	1	no rank	root	12	7	7	1.000	1
virus_comp_3031_cycle_1	1	no rank	root	13	9	9	1.000	1
virus_comp_3033_cycle_1	1	no rank	root	10	5	5	1.000	1
virus_comp_3035_cycle_1	1	no rank	root	13	7	7	1.000	1
virus_comp_3070_cycle_1	10239	superkingdom	Viruses	4	2	1	0.500	10239
virus_comp_3071_cycle_1	10239	superkingdom	Viruses	17	12	7	0.510	10239
virus_comp_3075_cycle_1	2832643	species	Caudoviricetes sp.	20	12	5	0.580	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3082_cycle_1	1	no rank	root	13	8	8	1.000	1
virus_comp_3083_cycle_1	1	no rank	root	10	8	8	1.000	1
virus_comp_3085_cycle_1	2832643	species	Caudoviricetes sp.	12	11	9	0.760	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3087_cycle_1	2788787	no rank	unclassified Caudoviricetes	5	5	5	1.000	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_3088_cycle_1	2832643	species	Caudoviricetes sp.	5	5	5	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_3089_cycle_1	10239	superkingdom	Viruses	19	12	12	1.000	10239
virus_comp_3092_cycle_1	1	no rank	root	11	6	6	1.000	1
virus_comp_3137_cycle_1	1	no rank	root	5	3	3	1.000	1
virus_comp_3141_cycle_1	1	no rank	root	9	7	7	1.000	1
virus_comp_3146_cycle_1	2788787	no rank	unclassified Caudoviricetes	13	8	6	0.830	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_3147_cycle_1	1	no rank	root	5	5	5	1.000	1
virus_comp_3148_cycle_1	39733	family	Astroviridae	4	3	2	0.670	10239;2559587;2732396;2732408;2732507;2732551;39733
virus_comp_3149_cycle_1	38018	species	Bacteriophage sp.	9	8	7	0.840	10239;12333;38018
virus_comp_3150_cycle_1	1	no rank	root	4	2	2	1.000	1
virus_comp_2136_cycle_1	2202644	species	Microviridae sp.	17	11	9	0.870	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2138_cycle_1	2202559	species	Microvirus sp.	6	6	6	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202559
virus_comp_2139_cycle_1	2202644	species	Microviridae sp.	24	16	10	0.520	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2169_cycle_1	1	no rank	root	28	16	16	1.000	1
virus_comp_2170_cycle_1	117574	no rank	unclassified Microviridae	23	17	17	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_2171_cycle_1	10239	superkingdom	Viruses	27	13	13	1.000	10239
virus_comp_2173_cycle_1	1	no rank	root	15	12	12	1.000	1
virus_comp_2174_cycle_1	1	no rank	root	6	3	3	1.000	1
virus_comp_2175_cycle_1	2202644	species	Microviridae sp.	11	9	9	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2176_cycle_1	117574	no rank	unclassified Microviridae	27	12	9	0.720	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_2179_cycle_1	2202644	species	Microviridae sp.	13	8	7	0.810	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2180_cycle_1	2202644	species	Microviridae sp.	14	7	7	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2183_cycle_1	10239	superkingdom	Viruses	14	11	10	0.900	10239
virus_comp_2209_cycle_1	2202644	species	Microviridae sp.	10	9	9	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2210_cycle_1	1	no rank	root	5	3	3	1.000	1
virus_comp_2211_cycle_1	117574	no rank	unclassified Microviridae	6	4	3	0.670	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_2213_cycle_1	117574	no rank	unclassified Microviridae	7	7	7	1.000	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_2214_cycle_1	10239	superkingdom	Viruses	12	6	5	0.830	10239
virus_comp_2215_cycle_1	117574	no rank	unclassified Microviridae	6	5	3	0.510	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_2216_cycle_1	2202644	species	Microviridae sp.	22	12	6	0.610	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2219_cycle_1	1	no rank	root	14	10	10	1.000	1
virus_comp_2221_cycle_1	2788787	no rank	unclassified Caudoviricetes	23	19	14	0.640	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_2222_cycle_1	1	no rank	root	10	5	5	1.000	1
virus_comp_2254_cycle_1	2202644	species	Microviridae sp.	22	11	6	0.500	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2256_cycle_1	2202644	species	Microviridae sp.	17	10	9	0.860	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2257_cycle_1	1	no rank	root	13	8	8	1.000	1
virus_comp_2258_cycle_1	2202644	species	Microviridae sp.	10	8	7	0.840	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2260_cycle_1	1	no rank	root	22	16	16	1.000	1
virus_comp_2261_cycle_1	38018	species	Bacteriophage sp.	6	6	4	0.780	10239;12333;38018
virus_comp_2263_cycle_1	2202644	species	Microviridae sp.	20	14	8	0.510	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2264_cycle_1	2202644	species	Microviridae sp.	19	12	9	0.840	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2265_cycle_1	2202644	species	Microviridae sp.	24	16	13	0.820	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_2266_cycle_1	117574	no rank	unclassified Microviridae	21	13	11	0.830	10239;2731342;2732091;2732412;2732413;2732414;10841;117574
virus_comp_5148_cycle_1	2832643	species	Caudoviricetes sp.	10	2	1	0.960	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_5153_cycle_1	1	no rank	root	12	9	9	1.000	1
virus_comp_5155_cycle_1	1	no rank	root	6	5	5	1.000	1
virus_comp_5157_cycle_1	2788787	no rank	unclassified Caudoviricetes	6	6	6	1.000	10239;2731341;2731360;2731618;2731619;2788787
virus_comp_5164_cycle_1	2202644	species	Microviridae sp.	8	4	3	0.530	10239;2731342;2732091;2732412;2732413;2732414;10841;117574;2202644
virus_comp_5169_cycle_1	2832643	species	Caudoviricetes sp.	10	7	6	0.810	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_5171_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_5176_cycle_1	1	no rank	root	7	5	5	1.000	1
virus_comp_5179_cycle_1	213774	no rank	Lactococcus lactis phage P475	3	2	1	0.500	10239;2731341;2731360;2731618;2731619;1623305;2845435;213774
virus_comp_5181_cycle_1	1	no rank	root	8	4	4	1.000	1
virus_comp_10634_cycle_1	1623305	genus	Skunavirus	4	3	3	1.000	10239;2731341;2731360;2731618;2731619;1623305
virus_comp_10644_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_10649_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_10651_cycle_1	1	no rank	root	2	2	2	1.000	1
virus_comp_10666_cycle_1	2832643	species	Caudoviricetes sp.	4	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_10667_cycle_1	10239	superkingdom	Viruses	1	1	1	1.000	10239
virus_comp_10678_cycle_1	1	no rank	root	4	2	2	1.000	1
virus_comp_10682_cycle_1	10239	superkingdom	Viruses	3	3	2	0.670	10239
virus_comp_10690_cycle_1	2832643	species	Caudoviricetes sp.	3	3	2	0.670	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_10696_cycle_1	2832643	species	Caudoviricetes sp.	2	2	1	0.500	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_10745_cycle_1	1	no rank	root	2	1	1	1.000	1
virus_comp_10749_cycle_1	1	no rank	root	8	4	4	1.000	1
virus_comp_10753_cycle_1	2832643	species	Caudoviricetes sp.	4	3	2	0.930	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_10754_cycle_1	1623305	genus	Skunavirus	3	2	1	0.500	10239;2731341;2731360;2731618;2731619;1623305
virus_comp_10756_cycle_1	2831613	species	Herelleviridae sp.	4	2	2	1.000	10239;2731341;2731360;2731618;2731619;2560065;2572872;2831613
virus_comp_10765_cycle_1	2832643	species	Caudoviricetes sp.	2	2	2	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_10772_cycle_1	1	no rank	root	3	2	2	1.000	1
virus_comp_10775_cycle_1	1623305	genus	Skunavirus	8	5	4	0.540	10239;2731341;2731360;2731618;2731619;1623305
virus_comp_10776_cycle_1	1	no rank	root	4	3	3	1.000	1
virus_comp_10780_cycle_1	1	no rank	root	3	2	2	1.000	1
virus_comp_10782_cycle_1	2832643	species	Caudoviricetes sp.	3	3	2	0.970	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_10784_cycle_1	1	no rank	root	8	3	3	1.000	1
virus_comp_10789_cycle_1	10239	superkingdom	Viruses	3	2	2	1.000	10239
virus_comp_10800_cycle_1	2832643	species	Caudoviricetes sp.	4	4	4	1.000	10239;2731341;2731360;2731618;2731619;2788787;2832643
virus_comp_10821_cycle_1	10239	superkingdom	Viruses	3	3	3	1.000	10239
virus_comp_10824_cycle_1	1	no rank	root	3	3	3	1.000	1
virus_comp_10837_cycle_1	1	no rank	root	1	1	1	1.000	1
virus_comp_10841_cycle_1	10239	superkingdom	Viruses	5	3	3	1.000	10239
