"ORF","Variance","Range","Mean_Abs_Value","Pattern_Correlation","N_Timepoints","Variance_Percentile","Correlation_Percentile"
"virus_comp_1430_cycle_1_6",4.0878494604244,6.33163203808856,1.84205126615766,0.848480263844526,8,34.2,90.2
"virus_comp_2375_cycle_1_1",5.16724119386619,6.83836386730197,1.97393094173952,0.874110496559421,8,71.5,86.6
"virus_comp_230_cycle_1_22",4.26499788005347,6.98335469028079,1.98682876646159,0.811594880910609,8,39.5,93.3
"virus_comp_2650_cycle_1_5",4.9562241504274,6.84216276719785,2.07231915686053,0.898932090040818,8,66.6,81.3
"virus_comp_392_cycle_1_1",3.88573696381763,5.09434517662064,2.22834652252848,0.928502459502301,8,29.3,68.5
"virus_comp_18020_cycle_1_4",3.40426715154062,5.05655544500077,1.79624873003504,0.912441809886234,8,16.7,76.4
"virus_comp_16692_cycle_1_1",4.52136921233273,6.01584491643803,1.96166097450628,0.953373168423198,8,52.7,52.9
"virus_comp_12573_cycle_1_2",8.63139391745587,8.73672954918382,2.58827988697093,0.884798243355731,8,96.2,85
"virus_comp_2431_cycle_1_1",10.1783104620595,9.22146765191854,2.90124829953121,0.926056305845965,8,97.8,69.5
"virus_comp_169_cycle_1_6",8.71446628686934,9.17219278720737,2.77856633764205,0.919636972877344,8,96.4,72.5
"virus_comp_490_cycle_1_7",2.67687346760682,4.96786172719187,1.56432839867187,0.940226947745656,8,3.5,62.1
"virus_comp_760_cycle_1_4",3.36549018922495,5.40566694097108,1.72111091287988,0.798537474297934,8,15.1,94.3
"virus_comp_18206_cycle_1_7",2.63897369769107,4.95294659112243,1.4451978999934,0.711574093433776,8,3.1,97.3
"virus_comp_81_cycle_1_2",4.36917506071109,5.77501963207964,1.94361421190574,0.976810799147738,8,43.9,26.6
"virus_comp_2239_cycle_1_2",6.52255816480715,7.36795819873008,1.99764554038712,0.975259419811276,8,88.5,29.9
"virus_comp_2500_cycle_1_7",6.22534921955885,6.5408306151199,2.59019581716843,0.977462839864163,8,86,25.5
"virus_comp_3003_cycle_1_3",2.14734081658189,4.26249930922565,1.64851472517284,0.897513732671611,8,0.4,81.7
"virus_comp_9222_cycle_1_4",3.36680056695613,5.06522064576795,1.59737940766719,0.808829411165959,8,15.2,93.4
"virus_comp_2170_cycle_1_10",5.3550127155231,7.01248191494532,1.74628070214953,0.887317426675679,8,75.1,84.5
"virus_comp_73_cycle_1_8",2.61006561196959,4.58212049372693,1.57613124883832,0.798247426188927,8,2.6,94.4
"edge_2104_4",3.41998991735478,5.32796341235977,1.82015471633011,0.958617373132463,8,17.5,48.8
"virus_comp_73_cycle_1_10",3.41969104811831,4.95537328660135,1.73417532174531,0.581901491054222,8,17.4,99.1
"virus_comp_73_cycle_1_13",2.84640440412074,4.63628991808959,1.74178225046964,0.915340870280006,8,6.2,75.2
"virus_comp_36_cycle_2_23",3.56192186823922,5.24714042546066,1.88587637174239,0.973509831053231,8,20.9,32.8
"virus_comp_6278_cycle_1_2",4.68478201861786,5.9659732583956,2.20085091998305,0.979189204642,8,59.5,21.7
"virus_comp_6059_cycle_1_2",7.69519440832706,8.48490360528769,2.63327016213795,0.916886004379333,8,93.7,74.3
"virus_comp_2042_cycle_1_8",3.12951699757129,4.58235845738243,1.91262347005739,0.968740732280016,8,10.4,38.2
"edge_1896_6",5.22325929376045,6.47356465554197,2.272010857244,0.964710039433277,8,72.5,42.9
"edge_1512_30",4.8215992174548,6.37774796537461,1.94647072487642,0.956589458855554,8,62.5,50.7
"virus_comp_18243_cycle_1_4",3.15386755566694,5.16525312002989,1.88432963339646,0.968810789174167,8,11.1,38
"virus_comp_757_cycle_1_48",2.90072488739452,5.17617706717497,1.5703271434929,0.822948582856525,8,7.5,92.4
"edge_1468_23",4.27220139455012,6.7693240711767,2.09444336292617,0.900145715492694,8,39.6,81
"virus_comp_9227_cycle_1_2",2.17729014576487,4.59495168473735,1.59478137133038,0.908016162771373,8,0.6,78.4
"virus_comp_2265_cycle_1_3",4.67288942265939,6.05248641991456,1.69828476375129,0.934336515831717,8,58.9,64.9
"virus_comp_17819_cycle_1_1",5.33236433302731,6.26286615229051,2.25882782407507,0.895329226091927,8,74.4,82.1
"virus_comp_2500_cycle_1_3",6.28822770164957,6.56977230199208,2.59850663735416,0.977844119990905,8,86.1,24.7
"virus_comp_358_cycle_1_2",3.91091253916493,5.50771918279039,2.10499945691697,0.927095773342026,8,30,69.2
"virus_comp_1613_cycle_1_4",3.66845167124496,5.9828376228673,1.46554541782817,0.855359662464959,8,24.1,89.3
"virus_comp_2500_cycle_1_2",6.37686537560038,6.60609923679824,2.62574802404765,0.977320925639006,8,86.9,25.8
"edge_1496_17",3.91798621868371,5.23352706740186,2.02579553474459,0.989145589627552,8,30.3,6.3
"virus_comp_1613_cycle_1_3",3.61957295605155,5.7912405472768,1.55501686031989,0.807130820078863,8,22.4,93.6
"virus_comp_18230_cycle_1_2",3.28171396530122,5.09764567605405,1.82289830629517,0.955023478406791,8,13.6,51.9
"virus_comp_18480_cycle_1_1",2.68374704004635,4.57203913714667,1.70322223594178,0.955989583809805,8,3.8,51.2
"edge_2104_3",3.69634476118761,5.33824229023671,1.92571807554917,0.984244451981896,8,24.9,12.6
"virus_comp_126_cycle_1_211",4.18027909879083,6.00835603740879,2.17705412675036,0.949937964670054,8,36.1,55.4
"edge_295_56",3.03770390013664,5.24384230806304,1.55174525051065,0.948870644128961,8,8.9,55.8
"virus_comp_12_cycle_1_5",3.98000606374997,5.8096050394412,2.04143539287733,0.896221687549315,8,31.8,82
"virus_comp_18003_cycle_1_6",3.11346319127761,5.23332705337246,1.63768435090771,0.977674524148445,8,9.8,25
"virus_comp_568_cycle_1_32",3.1207348187226,4.78018137167608,1.65787648620249,0.763347000700369,8,10,95.9
"virus_comp_1103_cycle_1_7",5.38029606609681,6.320856704349,2.4166000968451,0.979885521551111,8,75.5,20.1
"virus_comp_479_cycle_1_2",4.69382798292144,5.61511903459455,2.17071386303089,0.978310365155288,8,60.1,23.5
"virus_comp_18206_cycle_1_8",3.10328345836487,5.45839159121178,1.56834055014577,0.704541821317581,8,9.7,97.5
"virus_comp_18020_cycle_1_15",3.21189403081587,5.30419104249845,1.74395709746681,0.951992206555181,8,12.1,54
"virus_comp_126_cycle_1_217",4.44062028139522,6.00841981701525,2.17712008933685,0.958610147984915,8,48,49
"virus_comp_1898_cycle_1_17",2.70506199326007,4.51777007072528,1.77003147244128,0.971295815702617,8,4,35.7
"virus_comp_2387_cycle_1_1",7.82430578485065,8.39291123308976,2.1172278237434,0.847903519470554,8,94.1,90.4
"virus_comp_760_cycle_1_1",2.39184440659121,4.80078347235367,1.50472394802051,0.870207564539005,8,1.3,87.2
"virus_comp_18020_cycle_1_16",3.38147737814515,5.47777668701249,1.75138353951264,0.942194660935999,8,15.8,60.5
"virus_comp_733_cycle_1_1",4.32032974062179,6.15904482804435,1.87557127835014,0.931652881461,8,40.9,67
"virus_comp_733_cycle_1_28",4.3606433205294,6.23932296852167,1.75642028620148,0.952199810429192,8,43.4,53.7
"virus_comp_73_cycle_1_6",2.86309754745458,4.84540633604146,1.61317159756331,0.775496804617249,8,6.6,95.5
"virus_comp_2239_cycle_1_5",6.74491013307484,7.32563142843416,2.26482580993889,0.96710107829409,8,90,40.9
"virus_comp_16605_cycle_1_2",3.62406443618349,5.22307286613378,2.51619966354623,0.937549448600225,8,22.6,63.9
"virus_comp_4946_cycle_1_3",3.25260208521106,4.50879790756819,1.83544904957958,0.94375572644129,8,13,59.2
